project_id,project_type,region,planned_budget_usd,actual_cost_usd,cost_overrun_pct,planned_duration_days,actual_duration_days,schedule_slippage_pct,team_size,contractor_experience_years,complexity_rating,num_subcontractors,num_permits_required,safety_incidents,num_change_orders,rework_cost_pct,material_cost_variance_pct,labour_overtime_hours,weather_delay_days,client_change_requests,inspection_failures,risk_level,budget_per_team_member,team_density,subcontractor_ratio,permit_complexity,experience_complexity_ratio,budget_duration_ratio,team_complexity_interaction
PRJ-00972,Residential,South,2320121.36,2763905.94,19.13,88,118,33.68,27,19.2,6,7,3.0,3,3,8.74,15.17,45.4,7,4,1,Medium,85930.42074074074,0.3068181818181818,0.2592592592592592,0.5,3.2,26365.015454545453,162
PRJ-01194,Renovation,East,154398.41,167876.44,8.73,82,105,27.77,6,7.2,5,8,7.0,1,5,2.1,11.02,34.5,8,2,1,Medium,25733.068333333333,0.073170731707317,1.3333333333333333,1.4,1.44,1882.9074390243904,30
PRJ-00191,Renovation,North,195205.36,241175.2,23.55,74,96,29.78,7,4.0,8,10,6.0,1,2,4.82,3.59,51.6,3,3,1,Medium,27886.48,0.0945945945945946,1.4285714285714286,0.75,0.5,2637.9102702702703,56
PRJ-00116,Infrastructure,Central,254085.61,289356.01,13.88,58,72,24.53,7,13.8,5,4,3.0,1,6,3.99,1.49,50.9,9,2,0,Medium,36297.944285714286,0.1206896551724138,0.5714285714285714,0.6,2.76,4380.786379310344,35
PRJ-01188,Renovation,West,392820.84,464623.57,18.28,67,82,23.02,8,7.5,4,5,3.0,1,1,6.25,26.62,51.7,2,3,0,Medium,49102.605,0.1194029850746268,0.625,0.75,1.875,5862.997611940299,32
PRJ-00966,Commercial,West,92860.13,100646.84,8.39,80,102,27.41,6,10.0,6,5,2.0,1,3,6.84,-0.6,30.4,3,6,0,Medium,15476.688333333334,0.075,0.8333333333333334,0.3333333333333333,1.6666666666666667,1160.751625,36
PRJ-00607,Infrastructure,East,681669.94,854797.44,25.4,98,123,25.86,11,8.1,4,6,3.0,0,1,1.39,7.09,72.2,12,2,3,Medium,61969.99454545454,0.1122448979591836,0.5454545454545454,0.75,2.025,6955.8157142857135,44
PRJ-00181,Renovation,South,155477.92,195945.34,26.03,61,82,35.22,7,3.2,4,10,5.0,0,4,6.05,25.53,76.6,5,4,2,Medium,22211.13142857143,0.1147540983606557,1.4285714285714286,1.25,0.8,2548.8183606557377,28
PRJ-00302,Residential,West,257185.42,265566.93,3.26,62,73,18.16,8,13.7,4,8,7.0,1,5,3.61,-2.92,43.1,6,2,1,Low,32148.1775,0.1290322580645161,1.0,1.75,3.425,4148.151935483871,32
PRJ-00497,Commercial,West,51888.86,58137.25,12.04,75,80,6.9,6,11.4,5,10,4.0,1,2,1.99,0.25,35.8,1,1,1,Low,8648.143333333333,0.08,1.6666666666666667,0.8,2.28,691.8514666666666,30
PRJ-00349,Industrial,East,279049.57,315377.23,13.02,53,60,13.1,7,12.3,5,6,2.0,2,1,5.59,5.36,67.0,5,2,0,Low,39864.224285714285,0.1320754716981132,0.8571428571428571,0.4,2.46,5265.086226415095,35
PRJ-01050,Residential,East,2091765.78,2547762.13,21.8,79,94,19.12,24,10.4,2,5,3.0,3,3,3.25,18.36,43.1,7,6,3,Medium,87156.9075,0.3037974683544304,0.2083333333333333,1.5,5.2,26478.047848101265,48
PRJ-01081,Residential,West,544490.12,692995.76,27.27,55,70,27.81,11,,2,8,2.0,6,4,9.7,11.85,69.1,3,5,0,High,49499.10181818181,0.2,0.7272727272727273,1.0,,9899.820363636363,22
PRJ-00745,Commercial,West,553502.88,608690.84,9.97,79,87,9.91,11,9.0,3,8,2.0,1,1,1.88,7.08,48.9,1,1,2,Low,50318.443636363634,0.1392405063291139,0.7272727272727273,0.6666666666666666,3.0,7006.365569620253,33
PRJ-00985,Residential,West,792396.12,828126.75,4.51,84,97,16.03,10,19.3,4,8,2.0,1,3,1.51,10.26,32.5,2,4,0,Low,79239.612,0.119047619047619,0.8,0.5,4.825,9433.287142857143,40
PRJ-00518,Infrastructure,Central,495925.15,555052.83,11.92,89,90,0.76,11,17.9,5,6,3.0,2,0,3.06,0.66,38.5,5,0,0,Low,45084.10454545455,0.1235955056179775,0.5454545454545454,0.6,3.58,5572.192696629214,55
PRJ-00373,Commercial,South,1157318.05,1329676.93,14.89,67,90,34.46,14,16.8,4,5,3.0,0,5,9.18,11.04,47.8,7,2,0,Medium,82665.575,0.208955223880597,0.3571428571428571,0.75,4.2,17273.403731343285,56
PRJ-00046,Infrastructure,Central,336386.45,393367.75,16.94,48,61,26.95,10,9.5,5,4,2.0,2,5,13.65,,83.6,9,3,3,Medium,33638.645000000004,0.2083333333333333,0.4,0.4,1.9,7008.051041666667,50
PRJ-00477,Commercial,West,1838657.98,2183712.6,18.77,109,132,20.67,23,25.1,4,3,5.0,2,1,4.92,6.5,35.5,6,3,1,Medium,79941.65130434782,0.2110091743119266,0.1304347826086956,1.25,6.275,16868.421834862384,92
PRJ-00158,Industrial,Central,1291448.65,1514005.84,17.23,91,121,33.29,15,,6,7,4.0,4,3,6.93,15.01,41.8,11,3,2,Medium,86096.57666666666,0.1648351648351648,0.4666666666666667,0.6666666666666666,,14191.743406593405,90
PRJ-01061,Renovation,East,892590.02,1035633.02,16.03,102,108,6.07,11,17.2,4,8,3.0,1,1,6.72,6.56,14.3,5,2,1,Low,81144.54727272727,0.1078431372549019,0.7272727272727273,0.75,4.3,8750.882549019609,44
PRJ-00172,Commercial,Central,964729.16,1145331.09,18.72,86,99,15.57,12,13.2,3,6,3.0,1,2,0.0,11.19,44.4,4,1,2,Low,80394.09666666666,0.1395348837209302,0.5,1.0,4.4,11217.78093023256,36
PRJ-00017,Industrial,West,2054375.74,2560350.42,24.63,137,182,33.07,31,13.5,3,4,5.0,3,4,4.79,11.86,82.2,5,4,0,Medium,66270.18516129033,0.2262773722627737,0.1290322580645161,1.6666666666666667,4.5,14995.443357664231,93
PRJ-00512,Infrastructure,North,83976.87,100514.93,19.69,52,67,29.32,6,10.6,8,8,4.0,4,4,7.31,16.31,59.2,8,5,0,Medium,13996.145,0.1153846153846153,1.3333333333333333,0.5,1.325,1614.9398076923076,48
PRJ-00049,Industrial,West,78525.26,85430.97,8.79,70,85,20.96,6,12.7,6,4,3.0,1,0,6.94,8.97,38.1,4,0,4,Low,13087.543333333331,0.0857142857142857,0.6666666666666666,0.5,2.1166666666666667,1121.7894285714283,36
PRJ-00192,Residential,South,201976.28,219477.67,8.67,59,66,11.95,7,12.4,3,8,7.0,2,2,3.46,9.86,24.4,4,2,0,Low,28853.754285714287,0.1186440677966101,1.1428571428571428,2.333333333333333,4.133333333333334,3423.326779661017,21
PRJ-00547,Commercial,East,299170.96,383616.32,28.23,53,68,28.5,8,4.4,5,8,5.0,3,5,6.97,12.82,53.4,5,1,2,Medium,37396.37,0.1509433962264151,1.0,1.0,0.8800000000000001,5644.735094339623,40
PRJ-00516,Residential,East,780856.96,900270.04,15.29,97,110,12.97,11,,3,8,2.0,3,1,8.47,7.47,51.1,5,3,0,Medium,70986.99636363635,0.1134020618556701,0.7272727272727273,0.6666666666666666,,8050.071752577319,33
PRJ-01008,Commercial,West,271630.1,310424.43,14.28,72,86,19.86,8,11.8,2,6,1.0,0,2,4.48,14.74,11.4,4,2,0,Low,33953.7625,0.1111111111111111,0.75,0.5,5.9,3772.6402777777776,16
PRJ-00967,Renovation,West,520050.92,617827.24,18.8,69,79,15.14,11,11.7,6,8,3.0,1,1,3.86,-2.89,17.4,3,2,1,Low,47277.35636363636,0.1594202898550724,0.7272727272727273,0.5,1.95,7536.969855072463,66
PRJ-00829,Infrastructure,West,1082642.56,1284137.85,18.61,80,99,24.34,13,21.0,3,4,5.0,3,4,10.46,10.75,51.6,6,1,2,Medium,83280.19692307693,0.1625,0.3076923076923077,1.6666666666666667,7.0,13533.032,39
PRJ-01014,Renovation,North,1057008.02,1261211.1,19.32,79,104,31.53,15,9.5,5,8,6.0,0,1,10.39,17.27,31.3,3,3,2,Medium,70467.20133333333,0.189873417721519,0.5333333333333333,1.2,1.9,13379.84835443038,75
PRJ-00481,Commercial,North,407920.19,510507.91,25.15,73,98,34.47,8,5.6,5,4,0.0,5,8,7.63,15.64,37.3,3,2,1,High,50990.02375,0.1095890410958904,0.5,0.0,1.12,5587.947808219178,40
PRJ-01143,Infrastructure,North,915927.94,1116924.22,21.94,77,96,24.9,16,10.9,2,4,2.0,1,2,13.78,3.41,33.8,10,3,0,Medium,57245.49625,0.2077922077922078,0.25,1.0,5.45,11895.16805194805,32
PRJ-00284,Residential,Central,1014976.23,1169070.72,15.18,89,119,33.57,17,6.1,8,9,6.0,3,2,9.3,15.6,49.2,3,1,2,Medium,59704.48411764706,0.1910112359550561,0.5294117647058824,0.75,0.7625,11404.227303370786,136
PRJ-01044,Industrial,South,350230.7,433984.8,23.91,85,111,30.49,10,9.6,7,8,3.0,3,2,6.07,5.64,76.8,6,1,1,Medium,35023.07,0.1176470588235294,0.8,0.4285714285714285,1.3714285714285714,4120.361176470588,70
PRJ-00798,Residential,Central,627898.51,784885.48,25.0,77,95,23.74,13,6.1,6,10,2.0,3,3,5.33,7.75,46.9,6,2,1,Medium,48299.88538461539,0.1688311688311688,0.7692307692307693,0.3333333333333333,1.0166666666666666,8154.526103896104,78
PRJ-00995,Renovation,South,310433.9,368462.23,18.69,76,93,22.27,7,8.6,4,9,3.0,2,0,5.2,4.88,50.9,5,5,2,Medium,44347.7,0.0921052631578947,1.2857142857142858,0.75,2.15,4084.656578947369,28
PRJ-00226,Renovation,East,454949.85,573747.73,26.11,91,113,24.42,11,3.5,6,9,1.0,5,4,8.8,7.85,49.5,4,6,2,Medium,41359.07727272727,0.1208791208791208,0.8181818181818182,0.1666666666666666,0.5833333333333334,4999.448901098901,66
PRJ-00027,Commercial,North,182576.7,208455.22,14.17,49,54,9.79,6,12.8,2,6,4.0,1,2,4.15,4.26,29.2,2,4,0,Low,30429.45,0.1224489795918367,1.0,2.0,6.4,3726.055102040817,12
PRJ-00283,Residential,South,576732.34,684559.49,18.7,53,65,23.3,9,19.4,5,6,2.0,0,3,6.77,3.22,47.9,4,2,2,Medium,64081.371111111104,0.1698113207547169,0.6666666666666666,0.4,3.88,10881.742264150942,45
PRJ-01164,Residential,West,231007.37,232531.36,0.66,49,54,10.57,7,20.9,3,6,1.0,0,1,0.0,-1.26,13.3,4,4,0,Low,33001.05285714286,0.1428571428571428,0.8571428571428571,0.3333333333333333,6.966666666666666,4714.436122448979,21
PRJ-00438,Commercial,Central,516952.58,591321.53,14.39,51,59,15.9,10,9.3,3,14,1.0,2,4,5.15,10.21,24.0,7,1,1,Medium,51695.258,0.196078431372549,1.4,0.3333333333333333,3.1,10136.325098039217,30
PRJ-01182,Residential,West,308312.93,365042.04,18.4,55,66,19.78,8,8.1,5,6,2.0,1,2,5.69,8.96,40.5,2,2,0,Medium,38539.11625,0.1454545454545454,0.75,0.4,1.62,5605.689636363636,40
PRJ-00365,Industrial,South,460374.38,586447.74,27.38,61,79,29.84,11,13.1,8,15,3.0,2,4,7.26,4.86,34.8,3,3,2,Medium,41852.21636363636,0.180327868852459,1.3636363636363635,0.375,1.6375,7547.120983606557,88
PRJ-00230,Residential,North,528893.86,665600.94,25.85,53,67,27.02,10,6.7,3,6,6.0,2,4,6.47,21.17,47.4,7,6,0,Medium,52889.386,0.1886792452830188,0.6,2.0,2.2333333333333334,9979.129433962264,30
PRJ-00038,Commercial,West,83537.79,90063.1,7.81,52,57,10.09,6,7.8,4,6,1.0,2,1,0.0,-0.6,7.9,2,1,0,Low,13922.964999999998,0.1153846153846153,1.0,0.25,1.95,1606.4959615384614,24
PRJ-00670,Commercial,North,2946699.42,3705176.89,25.74,150,230,53.42,39,11.5,7,8,1.0,1,3,10.45,5.83,74.1,2,1,3,High,75556.39538461539,0.26,0.2051282051282051,0.1428571428571428,1.6428571428571428,19644.6628,273
PRJ-00750,Infrastructure,North,1740234.46,2242973.17,28.89,120,171,42.37,24,11.4,8,6,5.0,2,4,7.59,26.07,53.6,8,2,1,Medium,72509.76916666667,0.2,0.25,0.625,1.425,14501.953833333331,192
PRJ-01195,Infrastructure,South,872724.93,990074.53,13.45,90,105,16.85,13,14.3,4,5,1.0,2,5,10.87,6.59,14.0,4,1,1,Medium,67132.68692307692,0.1444444444444444,0.3846153846153846,0.25,3.575,9696.943666666668,52
PRJ-00375,Residential,East,3627523.01,4348914.55,19.89,160,200,25.25,38,7.3,3,4,1.0,6,4,10.84,11.11,42.8,5,3,1,Medium,95461.13184210526,0.2375,0.1052631578947368,0.3333333333333333,2.433333333333333,22672.0188125,114
PRJ-00470,Commercial,South,506778.54,614793.78,21.31,56,69,23.37,10,10.1,3,4,4.0,1,1,5.96,8.36,27.8,9,0,1,Medium,50677.854,0.1785714285714285,0.4,1.3333333333333333,3.3666666666666667,9049.616785714285,30
PRJ-00883,Renovation,Central,261275.42,273317.09,4.61,81,97,19.91,7,,6,6,4.0,0,3,2.1,1.36,20.7,8,4,0,Low,37325.060000000005,0.0864197530864197,0.8571428571428571,0.6666666666666666,,3225.6224691358025,42
PRJ-01097,Residential,North,550762.54,614038.96,11.49,86,116,35.04,11,8.9,4,5,3.0,1,6,11.56,11.37,29.2,4,2,2,Medium,50069.32181818182,0.127906976744186,0.4545454545454545,0.75,2.225,6404.21558139535,44
PRJ-01196,Residential,South,339384.21,422661.48,24.54,55,70,28.01,8,3.4,9,8,,2,6,3.19,10.43,74.1,2,1,1,Medium,42423.02625,0.1454545454545454,1.0,,0.3777777777777777,6170.622,72
PRJ-00688,Renovation,North,924870.3,1133401.38,22.55,106,141,33.1,13,10.0,1,4,3.0,0,4,8.68,12.81,37.0,2,3,1,Medium,71143.86923076924,0.1226415094339622,0.3076923076923077,3.0,10.0,8725.191509433962,13
PRJ-00033,Commercial,North,1103462.69,1396537.98,26.56,68,92,35.54,16,9.2,8,6,5.0,3,4,6.99,7.7,53.4,5,2,3,Medium,68966.418125,0.2352941176470588,0.375,0.625,1.15,16227.3925,128
PRJ-00640,Infrastructure,North,297235.78,331849.34,11.65,57,68,19.11,8,8.6,9,10,6.0,2,4,6.28,4.48,46.7,6,2,2,Medium,37154.4725,0.1403508771929824,1.25,0.6666666666666666,0.9555555555555556,5214.662807017545,72
PRJ-01053,Residential,East,128227.46,133509.38,4.12,66,61,-7.62,7,17.1,1,6,2.0,0,1,0.0,-5.38,17.9,6,3,1,Low,18318.20857142857,0.106060606060606,0.8571428571428571,2.0,17.1,1942.8403030303032,7
PRJ-00195,Residential,South,551740.94,677883.61,22.86,66,86,29.62,11,6.2,2,4,4.0,1,5,8.47,7.59,32.8,2,5,2,Medium,50158.26727272727,0.1666666666666666,0.3636363636363636,2.0,3.1,8359.711212121212,22
PRJ-01120,Renovation,Central,134594.74,150935.91,12.14,62,70,12.25,6,7.7,6,4,4.0,0,1,1.67,0.29,58.0,6,3,3,Low,22432.456666666665,0.0967741935483871,0.6666666666666666,0.6666666666666666,1.2833333333333334,2170.8829032258063,36
PRJ-01128,Industrial,North,441650.2,523375.23,18.5,68,91,34.34,10,9.8,6,12,6.0,6,2,1.66,3.73,18.1,7,1,1,Medium,44165.02,0.1470588235294117,1.2,1.0,1.6333333333333335,6494.855882352941,60
PRJ-00981,Renovation,Central,358027.26,456145.11,27.41,56,78,39.14,7,10.4,7,12,2.0,2,1,6.33,13.61,81.1,3,4,1,Medium,51146.75142857143,0.125,1.7142857142857142,0.2857142857142857,1.4857142857142858,6393.3439285714285,49
PRJ-00504,Commercial,West,52074.91,65667.39,26.1,74,86,16.64,6,9.7,5,6,1.0,2,0,7.0,6.64,27.1,7,3,0,Medium,8679.151666666667,0.081081081081081,1.0,0.2,1.94,703.715,30
PRJ-00916,Renovation,Central,291285.06,307414.67,5.54,50,56,12.89,8,13.1,4,7,1.0,2,1,5.39,8.72,38.6,3,0,0,Low,36410.6325,0.16,0.875,0.25,3.275,5825.7012,32
PRJ-01007,Renovation,South,984820.42,1147835.82,16.55,76,95,25.06,18,8.7,2,7,6.0,1,1,6.19,9.23,14.8,6,5,0,Medium,54712.24555555556,0.2368421052631578,0.3888888888888889,3.0,4.35,12958.163421052632,36
PRJ-01198,Industrial,East,65163.02,74460.16,14.27,55,67,21.14,6,14.2,5,10,0.0,0,4,3.33,0.18,33.8,9,4,0,Low,10860.503333333332,0.109090909090909,1.6666666666666667,0.0,2.84,1184.7821818181817,30
PRJ-01102,Commercial,West,325903.13,345117.74,5.9,69,74,7.79,9,9.5,5,12,4.0,0,1,2.15,6.72,41.7,4,0,2,Low,36211.45888888889,0.1304347826086956,1.3333333333333333,0.8,1.9,4723.233768115942,45
PRJ-00801,Infrastructure,Central,941859.4,1010146.24,7.25,85,108,27.65,15,17.3,6,6,2.0,0,2,6.96,14.49,77.1,6,4,0,Low,62790.62666666667,0.1764705882352941,0.4,0.3333333333333333,2.8833333333333333,11080.698823529412,90
PRJ-00580,Commercial,East,5339765.54,7885480.58,47.67,237,371,56.61,72,9.3,10,11,5.0,5,10,15.07,17.49,93.9,4,1,1,High,74163.41027777777,0.3037974683544304,0.1527777777777778,0.5,0.93,22530.65628691983,720
PRJ-00161,Residential,East,1113271.16,1367409.98,22.83,65,82,26.3,20,10.4,2,3,5.0,2,5,7.73,5.71,44.1,1,0,1,Medium,55663.558,0.3076923076923077,0.15,2.5,5.2,17127.248615384615,40
PRJ-00681,Residential,East,567373.4,750921.93,32.35,58,82,41.61,11,8.8,8,4,3.0,1,9,6.27,6.41,35.9,5,1,2,High,51579.4,0.1896551724137931,0.3636363636363636,0.375,1.1,9782.3,88
PRJ-00957,Infrastructure,North,158548.18,198453.35,25.17,62,77,24.49,6,7.0,4,10,4.0,3,3,3.65,5.72,67.0,7,3,2,Medium,26424.696666666667,0.0967741935483871,1.6666666666666667,1.0,1.75,2557.2287096774194,24
PRJ-01145,Commercial,North,124760.28,144339.44,15.69,61,72,18.37,6,17.3,4,3,1.0,1,2,7.08,9.66,11.5,8,1,0,Medium,20793.38,0.0983606557377049,0.5,0.25,4.325,2045.2504918032787,24
PRJ-00163,Residential,West,118235.37,116814.12,-1.2,77,75,-2.32,6,32.9,4,9,1.0,0,0,0.0,-0.57,7.6,3,4,0,Low,19705.895,0.0779220779220779,1.5,0.25,8.225,1535.5242857142855,24
PRJ-00822,Industrial,South,1382873.45,1598268.86,15.58,106,117,10.4,16,21.5,7,6,3.0,0,2,1.07,3.46,17.7,5,1,0,Low,86429.590625,0.1509433962264151,0.375,0.4285714285714285,3.071428571428572,13045.975943396226,112
PRJ-00706,Industrial,South,384942.91,455324.07,18.28,87,103,18.1,10,8.4,3,10,0.0,0,3,7.3,11.75,31.7,3,5,1,Medium,38494.291,0.1149425287356321,1.0,0.0,2.8000000000000003,4424.631149425287,30
PRJ-01032,Infrastructure,West,263279.47,307516.67,16.8,58,70,21.28,8,6.1,7,4,2.0,2,4,9.4,11.34,64.4,8,2,1,Medium,32909.93375,0.1379310344827586,0.5,0.2857142857142857,0.8714285714285713,4539.301206896551,56
PRJ-00878,Commercial,South,1234514.74,1456412.61,17.97,101,113,11.82,13,15.7,3,6,1.0,0,2,2.38,2.04,56.7,3,4,0,Low,94962.67230769232,0.1287128712871287,0.4615384615384615,0.3333333333333333,5.233333333333333,12222.918217821782,39
PRJ-00896,Renovation,West,1408352.47,1585322.57,12.57,78,94,20.87,20,16.8,6,8,1.0,2,2,5.52,10.86,66.0,5,2,1,Medium,70417.6235,0.2564102564102564,0.4,0.1666666666666666,2.8000000000000003,18055.800897435896,120
PRJ-00914,Renovation,South,824025.13,1119429.45,35.85,80,113,41.45,11,4.7,9,12,7.0,2,8,12.35,19.31,82.3,4,3,3,High,74911.37545454546,0.1375,1.0909090909090908,0.7777777777777778,0.5222222222222223,10300.314125,99
PRJ-00153,Residential,South,654686.98,696378.05,6.37,70,78,11.37,10,23.8,7,8,3.0,1,1,2.82,5.9,32.8,4,4,0,Low,65468.698,0.1428571428571428,0.8,0.4285714285714285,3.4,9352.671142857143,70
PRJ-01009,Infrastructure,West,236892.33,283576.95,19.71,68,75,10.8,7,9.5,3,4,7.0,1,3,0.0,-2.82,38.1,9,0,0,Low,33841.76142857143,0.1029411764705882,0.5714285714285714,2.333333333333333,3.1666666666666665,3483.710735294117,21
PRJ-01161,Residential,North,2298710.47,2655253.69,15.51,136,181,33.42,33,8.3,4,5,1.0,4,2,5.63,5.64,71.5,9,1,1,Medium,69657.89303030304,0.2426470588235294,0.1515151515151515,0.25,2.075,16902.28286764706,132
PRJ-00510,Residential,South,764981.22,973756.58,27.29,88,107,21.66,15,11.5,6,7,3.0,2,3,5.55,18.39,41.8,3,2,0,Medium,50998.748,0.1704545454545454,0.4666666666666667,0.5,1.9166666666666667,8692.968409090909,90
PRJ-00112,Residential,Central,316886.72,346612.67,9.38,82,90,9.79,7,16.4,2,4,,0,2,0.0,1.77,25.8,8,2,1,Low,45269.53142857143,0.0853658536585365,0.5714285714285714,,8.2,3864.472195121951,14
PRJ-00227,Residential,Central,352619.01,448191.98,27.1,71,94,32.99,10,7.3,10,10,7.0,1,5,4.26,16.03,36.4,6,1,4,Medium,35261.901,0.1408450704225352,1.0,0.7,0.73,4966.464929577465,100
PRJ-01016,Residential,East,355082.0,395482.47,11.38,66,88,32.65,8,16.5,4,8,3.0,3,3,4.26,7.76,36.7,0,4,0,Medium,44385.25,0.1212121212121212,1.0,0.75,4.125,5380.030303030303,32
PRJ-00852,Residential,West,931410.63,1050890.68,12.83,58,74,26.74,14,9.3,8,7,6.0,2,2,4.68,8.42,54.9,6,2,1,Medium,66529.33071428571,0.2413793103448276,0.5,0.75,1.1625,16058.803965517242,112
PRJ-00104,Renovation,North,798153.53,982475.09,23.09,88,116,32.03,15,5.8,4,7,1.0,3,3,12.38,18.72,83.6,6,2,2,Medium,53210.23533333334,0.1704545454545454,0.4666666666666667,0.25,1.45,9069.926477272727,60
PRJ-00422,Residential,Central,761241.68,891420.63,17.1,87,92,5.5,15,23.7,6,5,3.0,1,0,7.8,19.45,29.7,2,4,1,Low,50749.44533333334,0.1724137931034483,0.3333333333333333,0.5,3.95,8749.904367816092,90
PRJ-00420,Renovation,West,682096.07,822589.37,20.6,94,128,35.86,11,6.0,4,5,4.0,3,6,9.23,7.48,61.6,2,2,1,Medium,62008.73363636364,0.1170212765957446,0.4545454545454545,1.0,1.5,7256.341170212765,44
PRJ-00968,Residential,South,261230.74,313562.56,20.03,50,61,22.1,7,14.4,4,7,0.0,2,5,5.09,4.27,44.3,3,3,1,Medium,37318.677142857145,0.14,1.0,0.0,3.6,5224.614799999999,28
PRJ-00625,Renovation,South,901041.44,1087342.02,20.68,99,124,25.57,16,15.4,1,4,3.0,0,4,4.23,,60.8,4,4,1,Medium,56315.09,0.1616161616161616,0.25,3.0,15.4,9101.428686868689,16
PRJ-00587,Residential,West,373350.33,413489.75,10.75,62,77,23.68,9,15.3,6,4,3.0,1,4,2.46,14.6,44.0,5,4,0,Low,41483.37,0.1451612903225806,0.4444444444444444,0.5,2.5500000000000003,6021.779516129032,54
PRJ-01075,Infrastructure,South,1069397.5,1166452.86,9.08,106,125,18.32,12,8.7,5,6,7.0,1,2,5.73,0.41,51.5,8,4,1,Low,89116.45833333333,0.1132075471698113,0.5,1.4,1.7399999999999998,10088.65566037736,60
PRJ-00920,Industrial,North,1810659.28,2097437.61,15.84,83,102,22.96,21,11.9,4,5,8.0,2,5,6.66,12.98,39.3,1,3,1,Medium,86221.87047619048,0.253012048192771,0.238095238095238,2.0,2.975,21815.172048192773,84
PRJ-00673,Renovation,South,2280373.26,2618821.76,14.84,84,105,24.86,28,14.5,5,8,5.0,2,4,3.8,12.01,58.1,2,2,1,Medium,81441.90214285713,0.3333333333333333,0.2857142857142857,1.0,2.9,27147.30071428572,140
PRJ-00120,Industrial,Central,853282.46,996580.75,16.79,96,113,17.87,15,13.2,3,4,2.0,0,4,6.95,10.27,16.8,2,3,0,Medium,56885.49733333333,0.15625,0.2666666666666666,0.6666666666666666,4.4,8888.358958333332,45
PRJ-00054,Industrial,East,76302.88,90937.52,19.18,66,81,22.97,6,5.0,7,6,2.0,0,5,11.65,18.57,50.1,4,1,2,Medium,12717.146666666667,0.0909090909090909,1.0,0.2857142857142857,0.7142857142857143,1156.1042424242426,42
PRJ-00152,Renovation,South,289858.21,325333.29,12.24,82,99,20.45,8,12.7,7,4,4.0,1,2,3.3,13.09,44.2,5,8,0,Low,36232.27625,0.0975609756097561,0.5,0.5714285714285714,1.8142857142857145,3534.856219512196,56
PRJ-00404,Residential,North,276679.54,331789.78,19.92,84,95,12.73,7,12.9,5,4,2.0,1,7,6.87,6.9,50.5,4,4,2,Medium,39525.648571428566,0.0833333333333333,0.5714285714285714,0.4,2.58,3293.804047619047,35
PRJ-00208,Industrial,South,228445.06,230643.58,0.96,66,66,0.05,8,16.8,4,4,2.0,1,2,6.79,4.69,4.1,5,2,0,Low,28555.6325,0.1212121212121212,0.5,0.5,4.2,3461.288787878788,32
PRJ-01149,Commercial,South,459117.76,566373.24,23.36,62,76,23.12,10,26.7,3,4,2.0,1,1,8.47,11.89,43.2,2,2,0,Medium,45911.776,0.1612903225806451,0.4,0.6666666666666666,8.9,7405.125161290322,30
PRJ-00659,Industrial,South,1500166.77,2083157.0,38.86,95,133,39.78,18,10.7,4,8,3.0,2,5,9.54,24.4,72.9,4,3,2,High,83342.59833333333,0.1894736842105263,0.4444444444444444,0.75,2.675,15791.229157894735,72
PRJ-01111,Residential,Central,1752199.0,2045910.65,16.76,73,88,21.0,26,11.9,4,7,0.0,1,4,7.66,4.78,51.4,4,3,0,Medium,67392.26923076923,0.3561643835616438,0.2692307692307692,0.0,2.975,24002.72602739726,104
PRJ-00233,Renovation,Central,130063.87,144213.5,10.88,56,59,5.48,6,31.5,2,5,2.0,1,1,1.98,-2.91,32.2,6,5,0,Low,21677.311666666665,0.1071428571428571,0.8333333333333334,1.0,15.75,2322.569107142857,12
PRJ-00009,Residential,East,388537.15,489924.67,26.09,58,73,25.09,10,18.4,5,8,1.0,3,3,2.72,13.62,51.5,6,2,3,Medium,38853.715,0.1724137931034483,0.8,0.2,3.68,6698.916379310345,50
PRJ-00160,Infrastructure,East,254118.48,309070.97,21.62,49,66,34.92,8,16.0,9,8,7.0,1,7,7.9,,84.3,10,3,2,Medium,31764.81,0.1632653061224489,1.0,0.7777777777777778,1.7777777777777777,5186.091428571429,72
PRJ-00037,Residential,West,337496.99,334925.16,-0.76,66,67,1.65,9,12.9,3,6,3.0,2,2,0.0,11.58,5.0,6,0,2,Low,37499.66555555556,0.1363636363636363,0.6666666666666666,1.0,4.3,5113.590757575757,27
PRJ-00453,Infrastructure,North,299305.36,341590.41,14.13,84,86,2.62,7,22.0,5,8,2.0,0,2,3.77,0.86,33.8,10,3,0,Low,42757.90857142857,0.0833333333333333,1.1428571428571428,0.4,4.4,3563.159047619048,35
PRJ-00652,Renovation,North,52314.25,58892.17,12.57,55,68,24.33,5,6.2,1,6,1.0,0,6,4.15,9.37,53.0,4,5,3,Medium,10462.85,0.0909090909090909,1.2,1.0,6.2,951.1681818181818,5
PRJ-00254,Residential,South,141763.04,164098.01,15.76,57,72,26.46,7,15.5,6,9,4.0,1,6,3.0,14.07,64.2,3,2,1,Medium,20251.86285714286,0.1228070175438596,1.2857142857142858,0.6666666666666666,2.583333333333333,2487.0708771929826,42
PRJ-00304,Commercial,Central,120294.22,156345.66,29.97,63,87,37.9,6,10.1,9,10,6.0,2,4,7.5,13.71,51.7,1,3,0,Medium,20049.036666666667,0.0952380952380952,1.6666666666666667,0.6666666666666666,1.1222222222222222,1909.432063492064,54
